name,location,cost,image1,image2,image3,number
Prodej bytu 2+1 60 m²,"Petrohradská, Praha 10 - Vršovice",5 850 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jo/ZfjQw3.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LI/NBqQk4.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KE/m2fQtx.jpeg?fl=res,400,300,3|shr,,20|jpg,90",206
Prodej bytu 3+1 102 m²,"Vltavská, Praha 5 - Smíchov",10 990 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K8/bIEPUE.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jo/WFNPVr.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lo/7RpZxF.jpeg?fl=res,400,300,3|shr,,20|jpg,90",207
Prodej bytu 2+kk 52 m²,"Lublaňská, Praha 2 - Vinohrady",9 991 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_LG/67Qqm9.mpo?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jm/TqySIq.mpo?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jr/EYA3Zj.jpeg?fl=res,400,300,3|shr,,20|jpg,90",208
Prodej bytu 2+kk 63 m²,"Chřibská, Praha 8 - Ďáblice",6 923 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_LG/6OSkYb.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J8/Crik4s.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jr/w9KlJE.jpeg?fl=res,400,300,3|shr,,20|jpg,90",209
Prodej bytu 1+kk 31 m²,"Malá Štěpánská, Praha 2 - Nové Město",6 891 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_LH/F0LBhvA.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J9/ueFBiAX.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/4sqBh04.jpeg?fl=res,400,300,3|shr,,20|jpg,90",210
Prodej bytu 4+1 165 m²,"Gogolova, Praha 1 - Hradčany",32 911 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_MK/sMEBYor.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MK/75jBYoq.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KD/6qDBYo1.jpeg?fl=res,400,300,3|shr,,20|jpg,90",211
Prodej bytu 6 pokojů a více 264 m²,"Gogolova, Praha 1 - Hradčany",52 911 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QM_Ko/YIGBYtd.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K7/tVGBYnH.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K7/IgkBYnI.jpeg?fl=res,400,300,3|shr,,20|jpg,90",212
Prodej bytu 1+kk 23 m²,"Radlická, Praha - Praha 5",4 391 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_LG/XcXbQ4.mpo?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Km/gsUBqqc.mpo?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lm/Cd7BV4U.jpeg?fl=res,400,300,3|shr,,20|jpg,90",213
Prodej bytu 3+kk 103 m²,"Malá Štěpánská, Praha 2 - Nové Město",17 431 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_LG/fMCofJ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K6/JcPiGZ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J8/tmPo9h.jpeg?fl=res,400,300,3|shr,,20|jpg,90",214
Prodej bytu 1+kk 24 m²,"Lesná, okres Tachov",2 179 320 Kč,"https://d18-a.sdn.cz/d_18/c_img_QN_Jy/8ETBihz.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jh/ZeBn7n.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jc/JQBnnL.jpeg?fl=res,400,300,3|shr,,20|jpg,90",215
Prodej bytu 1+kk 25 m²,"Lesná, okres Tachov",1 953 992 Kč,"https://d18-a.sdn.cz/d_18/c_img_QM_Kb/PbsB6uk.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MC/YTrB6zv.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_K5/6n8BEqg.jpeg?fl=res,400,300,3|shr,,20|jpg,90",216
Prodej bytu 3+kk 95 m²,"Březenská, Praha 8 - Libeň",8 685 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QK_Jt/hYPCNf.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_KA/hKLCJB.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/FkAB70.jpeg?fl=res,400,300,3|shr,,20|jpg,90",217
Prodej bytu 1+kk 29 m²,"Nádražní, Praha 5 - Smíchov",5 157 615 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jn/oe1BV1h.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/Oz8BV1i.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Ko/AgTBWBA.jpeg?fl=res,400,300,3|shr,,20|jpg,90",218
Prodej bytu 1+kk 60 m²,"Hradec Králové - Kukleny, okres Hradec Králové",5 399 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QN_KD/dH1B1Wk.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J9/51QB1Xi.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J9/SujB1Xj.jpeg?fl=res,400,300,3|shr,,20|jpg,90",219
Prodej bytu 1+kk 49 m²,"Františka Kováříka, Plzeň - Skvrňany",3 858 459 Kč,"https://d18-a.sdn.cz/d_18/c_img_QK_Js/sGglbM.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/XIclWp.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/hEmlWq.jpeg?fl=res,400,300,3|shr,,20|jpg,90",220
Prodej bytu 2+1 55 m²,"Skloněná, Praha 9 - Vysočany",5 000 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Js/kE2FGa.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lm/kIQBWdE.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K6/CXFXy1.jpeg?fl=res,400,300,3|shr,,20|jpg,90",101
Prodej bytu 2+kk 51 m²,"Miličín, okres Benešov",3 099 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K6/GSkz08.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jr/6Jd7Eq.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Js/JM5hIZ.jpeg?fl=res,400,300,3|shr,,20|jpg,90",102
Prodej bytu 3+1 64 m²,"Pražská, Doksy",3 399 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K8/NAiSEl.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jt/LDDSWA.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Kp/gqXSIS.jpeg?fl=res,400,300,3|shr,,20|jpg,90",103
Prodej bytu 2+kk 45 m²,"Vrchlického, Poděbrady - Poděbrady V",4 429 299 Kč,"https://d18-a.sdn.cz/d_18/c_img_QL_KA/oSLSRk.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jt/MgiSV7.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_KA/EL4SRl.jpeg?fl=res,400,300,3|shr,,20|jpg,90",104
Prodej bytu 1+kk 35 m²,"Vídeňská, Brno - Štýřice",4 590 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QN_KD/Bz0CABk.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Js/WDgCAPj.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/zrRB97y.jpeg?fl=res,400,300,3|shr,,20|jpg,90",105
Prodej bytu 3+kk 65 m²,"Levského, Praha 4 - Modřany",5 450 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K6/1QP4BI.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K6/Dz24BJ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Kn/eRAJoF.jpeg?fl=res,400,300,3|shr,,20|jpg,90",106
Prodej bytu 3+kk 92 m²,"Nad Lávkou, Tuchoměřice",9 660 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/xj7xIM.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J9/HySxB0.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MK/8NbxD5.jpeg?fl=res,400,300,3|shr,,20|jpg,90",107
Prodej bytu 4+kk 104 m²,"Nad Lávkou, Tuchoměřice",10 920 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jn/vyYxCX.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Js/r2UxGf.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/a9jxJe.jpeg?fl=res,400,300,3|shr,,20|jpg,90",108
Prodej bytu 3+kk 134 m²,"Zahradní, Lhenice",5 900 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K8/qiGSEZ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K8/FlCSEa.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KE/MtXSFY.jpeg?fl=res,400,300,3|shr,,20|jpg,90",109
Prodej bytu 2+kk 65 m²,"Lipnická, Praha 9 - Kyje",5 990 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K7/mGkBj9q.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LH/6ZTBjzQ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/q2VBj67.jpeg?fl=res,400,300,3|shr,,20|jpg,90",110
Prodej bytu 2+kk 48 m²,"Jeremenkova, Praha 4 - Podolí",5 490 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_MI/OlHBtWK.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jl/zK2BY1F.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jm/ypbJ3d.jpeg?fl=res,400,300,3|shr,,20|jpg,90",111
Prodej bytu 2+kk 43 m²,"Choceradská, Praha 4 - Záběhlice",5 600 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QL_J9/6tuX1W.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K7/p9aX9C.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Js/bZxX7q.jpeg?fl=res,400,300,3|shr,,20|jpg,90",112
Prodej bytu 3+kk 70 m²,"Kapitána Jaroše, Svitavy - Lány",4 200 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QM_Ko/jYhBRtP.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/5VMBRic.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/nNFBRgU.jpeg?fl=res,400,300,3|shr,,20|jpg,90",113
Prodej bytu 3+kk 65 m²,"Polička - Střítež, okres Svitavy",1 990 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_MK/F1lBKBh.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MK/BUWBKBi.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/MsxBKB2.jpeg?fl=res,400,300,3|shr,,20|jpg,90",114
Prodej bytu 2+kk 65 m²,"Havlíčkova, Polička - Dolní Předměstí",2 490 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_MK/dMnCBKE.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K7/GCzCBDH.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/0OLCA8C.jpeg?fl=res,400,300,3|shr,,20|jpg,90",115
Prodej bytu 3+kk 106 m²,"Březenská, Praha 8 - Libeň",13 490 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QL_KA/WyfPCw.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Kp/uBmO36.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LI/slFOpq.jpeg?fl=res,400,300,3|shr,,20|jpg,90",116
Prodej bytu 3+kk 67 m²,"Lublinská, Praha 8 - Troja",6 150 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_LI/jJVKrg.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K8/9K3K37.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/516KwU.jpeg?fl=res,400,300,3|shr,,20|jpg,90",117
Prodej bytu 3+kk 124 m²,"Škrábkových, Praha 9 - Letňany",12 900 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_MK/ED7BZAz.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KD/rHFBY9v.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K7/rAABZB5.jpeg?fl=res,400,300,3|shr,,20|jpg,90",118
Prodej bytu 2+1 59 m²,"Marušky Kudeříkové, Znojmo",2 590 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QL_J9/wFvByuO.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/5m2Byn9.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J9/TLiByuP.jpeg?fl=res,400,300,3|shr,,20|jpg,90",119
Prodej bytu 2+1 61 m²,"Krupka - Maršov, okres Teplice",640 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K6/RkKIel.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jr/xfLB53p.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Km/tZGBeMd.jpeg?fl=res,400,300,3|shr,,20|jpg,90",120
Prodej bytu 3+kk 107 m²,"Polenská, Jihlava",7 990 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K7/62VzJJ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KD/ezZzTL.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KD/Zh6zTM.jpeg?fl=res,400,300,3|shr,,20|jpg,90",221
Prodej bytu 1+kk 38 m²,"Lodžská, Praha 8 - Bohnice",4 803 439 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K7/iFfBzPq.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K7/FELBzPr.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/ciLBzRn.jpeg?fl=res,400,300,3|shr,,20|jpg,90",222
Prodej bytu 4+kk 111 m²,"Lodžská, Praha 8 - Bohnice",14 359 463 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_MK/LCJSzC.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J9/NOSSq6.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LH/WjYSqx.jpeg?fl=res,400,300,3|shr,,20|jpg,90",223
Prodej bytu 1+kk 32 m²,"Hábova, Praha - Stodůlky",5 521 505 Kč,"https://d18-a.sdn.cz/d_18/c_img_QN_KD/lS0lbO.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/rTLlRr.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/DWvlRs.jpeg?fl=res,400,300,3|shr,,20|jpg,90",224
Prodej bytu 2+kk 52 m²,"Hábova, Praha - Stodůlky",7 510 292 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jn/IkXlSv.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K7/3HilVf.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K7/k9IlVg.jpeg?fl=res,400,300,3|shr,,20|jpg,90",225
Prodej bytu 2+kk 59 m²,"Lodžská, Praha 8 - Bohnice",7 462 116 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/qZGVeD.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/zHCVpL.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/QkfVpM.jpeg?fl=res,400,300,3|shr,,20|jpg,90",226
Prodej bytu 1+kk 29 m²,"Radimova, Praha 6 - Břevnov",4 995 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jo/YIROPA.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_KA/5TqOZG.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LI/K2QOB9.jpeg?fl=res,400,300,3|shr,,20|jpg,90",227
Prodej bytu 2+kk 51 m²,"Hábova, Praha - Stodůlky",7 989 910 Kč,"https://d18-a.sdn.cz/d_18/c_img_QK_Js/vgGlX7.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K7/N6ZlVo.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LH/kR1lWR.jpeg?fl=res,400,300,3|shr,,20|jpg,90",228
Prodej bytu 4+kk 138 m²,"Prokopa Velikého, Brno - Líšeň",13 582 850 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jq/GGaCDOb.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MI/IskSUZ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K5/LrBP8k.jpeg?fl=res,400,300,3|shr,,20|jpg,90",229
Prodej bytu 1+kk 42 m²,"Prokopa Velikého, Brno - Líšeň",4 912 500 Kč,"https://d18-a.sdn.cz/d_18/c_img_QM_Ko/H7iBktv.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/9ljBkd0.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/13UBkiM.jpeg?fl=res,400,300,3|shr,,20|jpg,90",230
Prodej bytu 3+kk 80 m²,"Hábova, Praha - Stodůlky",12 134 561 Kč,"https://d18-a.sdn.cz/d_18/c_img_QN_KD/tgPlcU.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LH/7j2lWf.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MK/uoSlXU.jpeg?fl=res,400,300,3|shr,,20|jpg,90",231
Prodej bytu 3+kk 130 m² (Podkrovní),"Šrobárova, Praha - Vinohrady",17 000 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K5/SlW836.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KB/0aABFwT.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K5/f4A838.jpeg?fl=res,400,300,3|shr,,20|jpg,90",232
Prodej bytu 4+kk 145 m²,"Na Korábě, Praha 8 - Libeň",16 799 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_LH/MppBEPE.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MK/STVBEVu.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J9/YYjBEVz.jpeg?fl=res,400,300,3|shr,,20|jpg,90",233
Prodej bytu 2+kk 50 m²,"Lubenská, Rakovník - Rakovník II",3 755 091 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K7/pEVCAZe.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Js/4H9CAtI.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MK/ySbCAgJ.jpeg?fl=res,400,300,3|shr,,20|jpg,90",234
Prodej bytu 2+kk 46 m²,"Poděbradova, Brno - Brno-Královo Pole",5 613 600 Kč,"https://d18-a.sdn.cz/d_18/c_img_QN_KD/yKNBRz9.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MK/vDqBRzZ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LH/59YBRtm.jpeg?fl=res,400,300,3|shr,,20|jpg,90",235
Prodej bytu 3+kk 80 m²,"Hábova, Praha - Stodůlky",11 415 749 Kč,"https://d18-a.sdn.cz/d_18/c_img_QN_KD/549laI.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LH/mJ1lT5.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KD/CK8laJ.jpeg?fl=res,400,300,3|shr,,20|jpg,90",236
Prodej bytu 3+1 72 m²,"Uprkova, Brno - Řečkovice",7 700 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jn/xVNBmhQ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LH/XTABmVH.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/fAWBmaU.jpeg?fl=res,400,300,3|shr,,20|jpg,90",237
Prodej bytu 1+kk 36 m²,"Františka Kováříka, Plzeň - Skvrňany",3 542 964 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K7/swvlZN.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/qxIlbj.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J9/dlnlYj.jpeg?fl=res,400,300,3|shr,,20|jpg,90",238
Prodej bytu 3+kk 86 m²,"Nádražní, Praha 5 - Smíchov",15 568 860 Kč,"https://d18-a.sdn.cz/d_18/c_img_QL_J9/9dUBV43.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/6qZBVyb.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LH/J5UBVxE.jpeg?fl=res,400,300,3|shr,,20|jpg,90",239
Prodej bytu 4+kk 97 m²,"Verdunská, Říčany",13 248 400 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/LDIByzB.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/VwdBy4a.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Ko/pvlBzCt.jpeg?fl=res,400,300,3|shr,,20|jpg,90",240
Prodej bytu 2+kk 51 m²,"Hábova, Praha - Stodůlky",7 989 910 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_K7/5jeBTKW.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_K7/jrMBTKX.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jo/txBa7h.jpeg?fl=res,400,300,3|shr,,20|jpg,90",81
Prodej bytu 2+kk 48 m²,"náměstí Osvoboditelů, Praha 5 - Radotín",6 700 700 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_MK/qb2BU6B.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Ko/XhqBVFm.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LH/zToBU1n.jpeg?fl=res,400,300,3|shr,,20|jpg,90",82
